Date,Action,Blue,Category,Change,Close,High,Long,Low,MA20,MA3,MA3_20,MA3_8,MA8,MA8_20,Open,Recommendation,Red,Short,Volume,Yellow
2016-09-01,,,Full Green,50.0,12.6,12.6,False,8.4,,,,,,,8.4,,,False,153000,
2016-09-05,,,Balanced Doji,0.0,13.4,13.4,False,13.4,,,,,,,13.4,,,False,341000,
2016-09-06,,,Up Doji,0.0,14.3,14.3,False,14.2,,13.433333333333332,,,,,14.3,,12.033333333333333,False,865900,13.433333333333332
2016-09-07,,,Balanced Doji,0.0,15.3,15.3,False,15.3,,14.33333333333333,,,,,15.3,,14.333333333333336,False,736700,14.33333333333333
2016-09-08,,,Balanced Doji,0.0,16.3,16.3,False,16.3,,15.299999999999999,,,,,16.3,,15.300000000000004,False,1534310,15.299999999999999
2016-09-09,,,Balanced Doji,0.0,17.4,17.4,False,17.4,,16.333333333333332,,,,,17.4,,16.33333333333334,False,1292310,16.333333333333332
2016-09-12,,,Balanced Doji,0.0,18.6,18.6,False,18.6,,17.433333333333334,,,,,18.6,,17.43333333333334,False,1015850,17.433333333333334
2016-09-13,,15.974999999999998,Up Doji,0.0,19.9,19.9,False,19.8,,18.63333333333333,,-2.6583333333333314,15.974999999999998,,19.9,,18.63333333333334,False,1189770,18.63333333333333
2016-09-14,,17.05625,Up Doji,0.0,21.25,21.25,False,21.2,,19.916666666666664,,-2.8604166666666657,17.05625,,21.25,,19.916666666666675,False,825640,19.916666666666664
2016-09-15,,18.218749999999996,Up Doji,0.0,22.7,22.7,False,21.9,,21.283333333333328,,-3.0645833333333314,18.218749999999996,,22.7,,21.28333333333334,False,1626210,21.283333333333328
2016-09-16,,19.462499999999995,Up Doji,0.0,24.25,24.25,False,24.2,,22.73333333333333,,-3.2708333333333357,19.462499999999995,,24.25,,22.733333333333338,False,672750,22.73333333333333
2016-09-19,,20.787499999999994,Up Doji,0.0,25.9,25.9,False,25.85,,24.28333333333333,,-3.495833333333337,20.787499999999994,,25.9,,24.283333333333342,False,805780,24.28333333333333
2016-09-20,,21.987499999999994,Doji,0.0,25.9,27.0,False,24.1,,25.349999999999998,,-3.3625000000000043,21.987499999999994,,25.9,,25.35000000000001,False,1371480,25.349999999999998
2016-09-21,,23.049999999999994,Doji,0.0,25.9,26.0,False,24.1,,25.899999999999995,,-2.8500000000000014,23.049999999999994,,25.9,,25.900000000000006,False,742590,25.899999999999995
2016-09-22,,23.799999999999994,Doji,0.0,24.6,25.9,False,24.35,,25.466666666666658,,-1.6666666666666643,23.799999999999994,,24.6,,25.46666666666667,False,867480,25.466666666666658
2016-09-23,,24.437499999999993,Down Green,8.23,25.0,26.3,False,23.1,,25.166666666666657,,-0.7291666666666643,24.437499999999993,,23.1,,24.53333333333333,False,595290,25.166666666666657
2016-09-26,,25.043749999999992,Green,0.38,26.1,26.3,False,25.0,,25.23333333333332,,-0.18958333333332789,25.043749999999992,,26.0,,24.566666666666663,False,787390,25.23333333333332
2016-09-27,,25.693749999999994,Full Green,6.9,27.9,27.9,False,26.1,,26.333333333333325,,-0.6395833333333307,25.693749999999994,,26.1,,25.066666666666663,False,576120,26.333333333333325
2016-09-28,,26.393749999999994,Up Doji,0.0,29.85,29.85,False,29.8,,27.94999999999999,,-1.556249999999995,26.393749999999994,,29.85,,27.316666666666663,False,671210,27.94999999999999
